,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
7492,1,0,0,0,0,97,3,2,2,14,0,1,0,3300
6023,1,0,0,0,0,90,2,2,0,3,0,1,0,5800
6717,1,0,0,0,0,55,2,1,1,4,0,1,0,1771
9040,1,0,0,0,0,59,2,1,1,3,0,0,0,1670
1593,0,0,0,1,0,143,3,3,2,6,0,1,0,4900
6205,1,0,0,0,0,254,4,4,3,7,0,1,1,8080
1971,1,0,0,0,0,39,1,1,1,4,0,1,0,1524
1793,0,0,0,0,1,200,5,5,8,1,1,1,0,6000
1833,0,0,1,0,0,111,3,2,2,11,0,1,1,4600
6112,1,0,0,0,0,190,3,3,3,4,0,0,1,7000
2554,0,0,0,0,1,230,4,4,3,3,0,1,0,8000
5228,0,1,0,0,0,40,1,1,0,3,0,1,0,1180
958,0,0,1,0,0,75,2,3,1,2,0,1,0,2462
2168,1,0,0,0,0,240,3,3,4,6,0,1,1,8100
6795,0,0,0,0,1,260,4,4,5,5,0,0,0,4795
10191,0,0,1,0,0,70,2,1,1,2,0,1,0,2950
2858,0,0,0,0,1,160,4,2,2,3,0,1,0,3400
5153,1,0,0,0,0,300,4,5,1,8,0,1,1,12250
2312,0,0,0,0,1,50,1,1,2,4,0,1,0,1500
6577,0,1,0,0,0,204,4,4,2,1,1,1,0,3440
4137,1,0,0,0,0,330,3,6,5,1,1,1,1,7100
2802,0,0,0,0,1,163,4,3,2,2,0,1,0,2600
1718,1,0,0,0,0,120,3,1,2,1,1,0,0,3500
5992,0,1,0,0,0,110,3,1,1,2,0,1,0,3150
9705,1,0,0,0,0,59,2,1,1,12,0,1,0,1990
651,0,0,0,1,0,50,1,1,1,3,0,1,0,1043
2701,0,1,0,0,0,102,2,2,1,11,0,1,1,4900
3154,0,1,0,0,0,40,1,1,0,3,0,0,1,2000
6811,1,0,0,0,0,18,1,1,0,1,0,0,0,1260
4238,1,0,0,0,0,150,3,3,0,1,1,1,0,2560
2351,1,0,0,0,0,450,4,4,4,1,1,1,0,11000
6831,0,0,0,0,1,125,3,2,0,2,0,1,0,2554
7855,1,0,0,0,0,62,3,1,1,1,0,1,0,1850
4734,0,0,0,1,0,46,2,1,1,3,0,0,0,1350
2357,1,0,0,0,0,60,2,2,1,8,0,1,0,2290
9682,0,0,0,0,1,80,3,2,2,8,0,1,0,1680
7814,0,0,1,0,0,53,2,1,0,5,0,1,0,1643
407,0,0,0,1,0,60,2,1,1,1,1,1,0,1300
3753,1,0,0,0,0,167,3,3,2,7,0,1,0,6815
7075,0,0,1,0,0,160,3,2,1,1,0,1,0,5450
2221,1,0,0,0,0,82,2,1,2,10,0,1,1,5120
8089,0,1,0,0,0,65,3,1,1,1,0,1,0,1250
9341,0,0,1,0,0,75,2,2,0,2,0,1,0,2991
4605,0,0,0,1,0,73,3,2,1,9,0,1,0,2235
9801,0,1,0,0,0,67,1,1,0,2,0,1,0,1170
7459,0,0,1,0,0,170,3,1,1,10,0,0,0,7888
6859,1,0,0,0,0,40,1,1,1,3,0,1,1,3999
1247,0,0,0,0,1,300,4,3,2,1,1,1,0,10000
10009,0,0,1,0,0,21,1,1,0,11,0,1,0,1719
8736,1,0,0,0,0,57,1,1,0,7,0,1,1,6300
1217,1,0,0,0,0,200,5,6,4,6,0,1,0,8300
5852,1,0,0,0,0,240,3,5,3,14,0,1,1,14300
856,0,1,0,0,0,148,2,1,2,3,0,1,0,2035
10657,0,0,1,0,0,20,1,1,0,3,0,1,0,1245
6866,0,1,0,0,0,513,3,2,2,3,0,1,1,3250
2025,0,1,0,0,0,47,1,1,1,1,0,0,1,2600
8774,1,0,0,0,0,37,1,1,1,8,0,1,1,4490
10592,1,0,0,0,0,90,3,3,2,1,1,1,0,2000
10168,0,0,1,0,0,40,1,1,0,2,0,1,0,2878
8191,0,0,0,1,0,330,3,3,2,10,0,0,0,7800
9520,0,1,0,0,0,600,3,4,4,1,1,1,0,3300
1891,1,0,0,0,0,70,3,2,2,3,0,1,0,2717
694,0,0,0,1,0,100,3,2,3,1,1,1,0,2200
3455,0,0,0,0,1,53,3,1,0,4,0,1,0,1230
3245,0,1,0,0,0,44,1,1,1,9,0,1,0,1450
8959,0,0,1,0,0,430,4,4,2,6,0,1,0,13500
7951,1,0,0,0,0,180,3,1,1,18,0,1,0,10800
5967,1,0,0,0,0,220,3,4,1,6,0,1,0,13680
5279,1,0,0,0,0,70,2,2,1,2,0,0,1,5254
8499,0,1,0,0,0,40,1,1,0,2,0,0,0,1132
6805,1,0,0,0,0,40,1,1,1,13,0,1,0,4830
9904,1,0,0,0,0,130,2,1,1,1,0,1,0,2200
6173,1,0,0,0,0,111,1,2,2,9,0,1,0,9400
7655,0,0,0,1,0,200,2,1,1,1,1,1,0,1410
7106,0,1,0,0,0,72,2,2,1,2,0,1,0,1600
9387,1,0,0,0,0,185,4,5,4,5,0,1,0,9900
562,1,0,0,0,0,96,3,2,1,12,0,1,0,4172
5573,0,0,1,0,0,54,2,1,1,9,0,1,0,2160
7070,0,0,0,0,1,136,4,3,1,1,0,1,0,2647
3777,0,0,0,1,0,55,2,1,1,3,0,1,0,1325
4466,1,0,0,0,0,140,3,2,2,1,1,1,0,3200
131,1,0,0,0,0,900,4,6,8,1,1,1,0,15000
6723,1,0,0,0,0,98,3,2,1,9,0,1,0,6850
10101,0,0,1,0,0,120,3,1,1,2,0,1,0,3000
1747,1,0,0,0,0,60,2,2,2,11,0,1,1,4560
96,0,0,0,1,0,44,1,1,0,7,0,1,0,900
7501,1,0,0,0,0,50,2,1,1,10,0,1,0,1894
311,1,0,0,0,0,62,2,1,1,1,0,1,0,2230
5616,1,0,0,0,0,35,1,1,0,1,0,0,0,1555
4881,1,0,0,0,0,163,3,3,3,8,0,1,1,4082
469,0,0,1,0,0,36,1,1,0,10,0,1,0,1820
9751,1,0,0,0,0,93,2,1,1,1,0,1,0,2540
5836,1,0,0,0,0,150,1,2,2,24,0,1,0,6600
119,1,0,0,0,0,58,2,1,1,1,0,1,0,1400
3656,1,0,0,0,0,300,4,3,4,9,0,1,0,10900
9601,1,0,0,0,0,55,2,1,1,6,0,1,1,3815
6803,1,0,0,0,0,260,4,4,4,1,1,1,0,4500
7383,1,0,0,0,0,55,2,1,1,2,0,0,0,1800
6953,0,0,0,0,1,75,2,1,2,1,1,1,0,1500
9308,0,0,1,0,0,200,4,2,1,7,0,1,0,6438
2216,0,0,0,1,0,60,2,1,1,1,0,0,0,1245
9174,1,0,0,0,0,96,2,1,2,3,0,1,0,2528
937,0,0,0,1,0,148,3,2,0,14,0,1,0,2310
2922,0,0,1,0,0,143,3,2,1,1,1,1,0,2808
7680,0,0,0,1,0,44,2,1,1,2,0,1,0,1244
1010,0,0,0,0,1,80,2,3,2,6,0,1,0,4240
10507,0,0,0,0,1,420,4,4,5,1,1,1,0,9000
3482,1,0,0,0,0,48,1,1,2,5,0,0,1,5813
5743,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
3602,0,1,0,0,0,48,1,1,0,1,1,1,0,1150
2751,0,1,0,0,0,122,3,3,2,2,0,1,0,3100
5820,0,0,1,0,0,77,2,2,1,21,0,1,0,2882
5968,1,0,0,0,0,106,3,3,1,2,0,1,0,3470
5643,1,0,0,0,0,298,4,4,1,1,1,1,0,3000
4336,0,0,0,0,1,211,3,3,3,11,0,0,1,3400
9853,0,0,1,0,0,160,4,3,1,4,0,1,1,8200
1383,1,0,0,0,0,170,3,2,4,6,0,1,0,5178
8046,1,0,0,0,0,59,2,1,1,8,0,1,0,3000
9096,1,0,0,0,0,45,2,1,1,1,0,1,0,1476
4604,1,0,0,0,0,58,2,2,2,10,0,1,0,2220
2960,0,0,1,0,0,40,1,1,0,8,0,1,1,2450
450,0,0,0,0,1,160,3,3,2,4,0,1,0,2550
2517,0,1,0,0,0,54,2,1,0,13,0,1,1,1660
7913,1,0,0,0,0,119,3,3,1,4,0,0,1,4870
293,1,0,0,0,0,213,2,2,3,1,1,1,0,5150
3263,0,1,0,0,0,52,1,1,0,1,1,1,0,838
7770,0,0,0,0,1,25,2,1,0,1,0,0,0,2200
4540,1,0,0,0,0,58,1,2,1,1,0,0,1,5630
7109,0,1,0,0,0,27,1,1,0,2,0,1,0,1060
1261,0,1,0,0,0,43,1,1,1,4,0,1,0,2110
3582,1,0,0,0,0,220,4,2,2,9,0,1,0,7500
4783,0,1,0,0,0,72,2,2,1,3,0,1,1,2300
3080,1,0,0,0,0,115,2,2,2,10,0,0,1,5195
6686,0,1,0,0,0,107,3,2,1,1,1,1,0,2000
2152,1,0,0,0,0,71,1,1,1,11,0,1,0,4650
1851,0,1,0,0,0,50,1,1,0,6,0,1,0,1200
4003,0,0,0,1,0,73,3,1,1,3,0,1,0,1687
4865,1,0,0,0,0,98,2,2,0,21,0,1,1,10552
8995,0,1,0,0,0,75,2,2,1,5,0,1,0,2100
4343,1,0,0,0,0,180,3,3,1,3,0,1,0,5300
4122,0,1,0,0,0,40,1,1,0,5,0,1,0,970
5156,0,0,1,0,0,110,3,2,2,2,0,1,0,3800
7551,1,0,0,0,0,71,2,2,1,1,1,1,0,2080
8761,0,0,1,0,0,106,3,1,0,2,0,1,0,2380
5247,1,0,0,0,0,23,1,1,1,12,0,1,1,3400
3060,1,0,0,0,0,287,4,4,4,6,0,0,0,19200
5737,0,0,1,0,0,70,2,2,0,7,0,0,1,6850
4394,0,0,1,0,0,300,3,4,2,5,0,1,0,16500
1142,0,1,0,0,0,60,3,2,1,3,0,1,0,2500
5871,0,0,0,0,1,73,3,1,0,1,0,1,0,1100
3194,1,0,0,0,0,250,3,2,1,2,0,1,0,11700
7824,1,0,0,0,0,71,2,1,1,10,0,1,0,3900
500,0,0,0,1,0,53,2,1,1,1,1,1,0,2284
6522,1,0,0,0,0,68,2,2,1,7,0,1,1,2366
2619,1,0,0,0,0,80,2,1,1,1,0,1,0,24875
8894,1,0,0,0,0,45,1,1,0,1,1,0,0,950
1662,0,0,1,0,0,170,3,2,1,9,0,1,0,6600
3355,1,0,0,0,0,50,2,1,1,2,0,1,0,1880
10608,1,0,0,0,0,80,1,1,4,1,1,1,0,1000
259,1,0,0,0,0,300,3,3,5,1,1,1,0,5000
6462,0,0,1,0,0,103,3,2,0,4,0,1,0,3562
4638,1,0,0,0,0,40,1,1,1,3,0,0,1,2900
2585,1,0,0,0,0,132,3,4,3,2,0,0,0,5117
10227,1,0,0,0,0,90,2,1,1,2,0,1,0,4000
6957,0,0,1,0,0,91,2,2,1,14,0,1,1,14997
7701,1,0,0,0,0,76,2,2,0,1,0,1,0,6409
8037,1,0,0,0,0,89,2,3,1,1,1,1,1,6060
9459,1,0,0,0,0,420,4,5,0,1,1,1,0,6460
7086,0,0,0,1,0,74,3,2,1,4,0,1,0,1290
9356,0,0,0,0,1,62,2,1,1,2,0,1,0,1150
5664,0,1,0,0,0,75,2,2,1,6,0,1,0,1500
1250,1,0,0,0,0,1000,4,7,4,10,0,1,1,21000
3100,0,0,0,1,0,424,4,5,4,1,1,1,0,3315
3429,1,0,0,0,0,210,3,4,4,13,0,1,1,11475
2907,1,0,0,0,0,42,1,1,2,6,0,1,1,3975
2119,0,0,1,0,0,150,3,2,0,5,0,1,0,4300
6606,1,0,0,0,0,445,3,5,4,1,1,1,1,18191
6021,1,0,0,0,0,102,3,2,2,1,1,1,0,1600
9423,0,0,1,0,0,150,3,3,0,10,0,1,1,6850
6325,1,0,0,0,0,48,1,1,1,15,0,1,1,3487
3299,1,0,0,0,0,70,2,1,1,1,1,1,0,1100
6639,1,0,0,0,0,80,2,2,2,1,1,0,0,3600
5761,1,0,0,0,0,239,4,4,4,15,0,1,0,7527
895,1,0,0,0,0,160,4,4,5,1,1,1,0,4500
10369,0,0,1,0,0,80,2,2,1,12,0,1,0,2360
7647,1,0,0,0,0,42,1,1,1,7,0,1,1,3430
5265,0,0,0,0,1,90,2,1,2,1,0,1,0,2111
7591,0,0,1,0,0,44,2,1,0,4,0,1,0,3035
7333,0,0,1,0,0,46,1,1,0,5,0,1,1,1580
8211,0,1,0,0,0,77,3,2,1,2,0,0,0,1544
7412,1,0,0,0,0,250,3,3,0,4,0,1,0,6350
5405,0,1,0,0,0,25,1,1,0,3,0,1,0,890
7244,0,0,0,1,0,135,2,2,2,2,0,1,0,4975
1883,1,0,0,0,0,110,3,2,3,1,1,1,0,2600
6496,0,0,0,1,0,128,4,2,1,7,0,0,0,4300
7675,0,1,0,0,0,350,6,5,2,1,1,0,0,4000
5862,1,0,0,0,0,70,2,2,1,7,0,1,0,2469
7279,1,0,0,0,0,42,1,1,1,3,0,1,0,3150
8239,1,0,0,0,0,79,2,2,2,18,0,0,1,6700
4081,1,0,0,0,0,250,3,3,1,9,0,1,0,8500
1277,1,0,0,0,0,120,4,3,2,1,1,1,0,3000
5259,0,0,0,0,1,318,4,2,2,1,1,0,0,4500
2648,0,1,0,0,0,98,2,2,0,2,0,1,0,1410
9722,1,0,0,0,0,221,4,4,4,17,0,0,0,15930
8350,0,0,1,0,0,215,3,2,0,5,0,1,0,5400
5916,0,0,0,0,1,344,4,4,3,1,1,0,0,3500
7467,1,0,0,0,0,150,3,4,3,1,0,1,1,6420
8171,1,0,0,0,0,68,2,1,1,15,0,1,0,2800
6964,1,0,0,0,0,80,1,1,1,2,0,0,0,1200
565,1,0,0,0,0,34,1,1,0,2,0,1,0,1055
7811,1,0,0,0,0,55,2,1,1,1,1,1,0,1381
5613,1,0,0,0,0,217,3,5,6,1,1,1,0,5000
6006,0,0,0,0,1,60,2,1,1,2,0,1,0,1550
3869,0,1,0,0,0,90,3,1,0,1,1,1,0,1780
9821,1,0,0,0,0,60,2,1,0,3,0,1,0,1400
6946,1,0,0,0,0,53,1,1,1,6,0,0,1,3500
9270,1,0,0,0,0,250,4,6,4,12,0,0,0,17500
3208,0,0,0,1,0,63,2,1,0,1,0,1,0,1380
7677,1,0,0,0,0,61,2,1,1,1,0,1,0,1749
3848,1,0,0,0,0,245,3,4,3,10,0,1,0,16900
5467,0,1,0,0,0,40,1,1,0,20,0,1,0,1025
2287,1,0,0,0,0,100,1,2,1,13,0,0,0,7520
8948,1,0,0,0,0,217,4,4,3,3,0,1,1,9180
10286,1,0,0,0,0,300,3,2,2,1,1,1,1,8820
7395,0,0,0,1,0,51,1,1,0,3,0,1,0,1226
7791,1,0,0,0,0,64,2,2,2,7,0,1,0,4275
3782,1,0,0,0,0,85,2,2,0,17,0,1,1,6560
9462,0,1,0,0,0,61,2,1,1,2,0,1,0,1910
2018,1,0,0,0,0,90,2,2,1,1,1,1,0,1800
10559,1,0,0,0,0,63,3,2,1,4,0,0,0,2805
2457,1,0,0,0,0,77,2,1,0,3,0,1,0,2640
321,0,1,0,0,0,92,2,2,1,2,0,1,0,2150
7968,1,0,0,0,0,276,3,3,0,14,0,0,1,14308
426,1,0,0,0,0,37,1,1,0,3,0,0,1,3970
427,0,0,0,1,0,73,3,1,1,4,0,1,0,1158
765,1,0,0,0,0,60,3,1,1,3,0,1,0,2020
3881,0,0,0,0,1,164,4,2,2,3,0,1,0,3810
10556,0,0,0,0,1,139,4,1,2,3,0,0,0,5800
5826,0,0,1,0,0,120,3,2,0,3,0,1,0,4833
4337,1,0,0,0,0,72,2,1,1,4,0,1,0,1650
5987,1,0,0,0,0,220,3,3,3,1,1,1,0,3700
7765,0,1,0,0,0,185,3,4,2,1,1,1,0,3064
4871,1,0,0,0,0,54,2,1,1,5,0,1,1,1700
80,1,0,0,0,0,164,4,4,3,1,0,1,0,7840
2620,0,0,0,1,0,30,1,1,0,5,0,1,0,860
10062,1,0,0,0,0,280,4,6,5,28,0,1,0,13300
6827,0,0,0,1,0,54,1,2,1,6,0,1,1,3900
335,1,0,0,0,0,124,3,2,3,7,0,1,0,8050
8459,1,0,0,0,0,71,2,3,2,13,0,0,0,4200
9472,1,0,0,0,0,38,1,1,0,1,0,0,0,1010
8628,0,1,0,0,0,750,5,3,6,1,1,0,1,7980
10373,0,0,0,0,1,60,2,1,1,11,0,1,0,1790
8540,0,0,1,0,0,39,1,1,0,2,0,0,1,3100
2753,1,0,0,0,0,107,2,2,0,6,0,0,0,3949
4339,1,0,0,0,0,70,3,2,1,1,0,1,1,2500
5795,0,0,0,1,0,110,2,1,1,2,0,1,0,1110
2271,1,0,0,0,0,248,4,5,4,1,0,0,0,11600
330,1,0,0,0,0,380,3,3,2,1,0,1,0,14580
3885,0,0,0,0,1,75,2,2,1,3,0,1,0,1570
5278,1,0,0,0,0,240,4,5,3,4,0,1,0,18500
2138,0,1,0,0,0,109,1,2,2,3,0,1,1,4796
10543,0,1,0,0,0,107,3,3,2,6,0,1,0,5470
291,0,0,0,0,1,40,1,1,0,1,1,0,0,900
7812,1,0,0,0,0,50,2,1,1,1,0,0,0,3415
2876,0,0,0,1,0,96,2,1,1,3,0,1,1,2471
4758,1,0,0,0,0,49,1,1,1,1,0,0,0,1745
8528,0,1,0,0,0,67,2,1,1,8,0,0,1,3100
9449,0,0,1,0,0,27,1,1,0,2,0,1,1,2400
457,0,0,1,0,0,67,2,1,1,2,0,1,0,3417
5825,0,0,1,0,0,75,2,2,1,8,0,1,0,3400
9288,0,1,0,0,0,27,1,1,0,2,0,1,0,1060
10443,1,0,0,0,0,71,2,2,2,19,0,1,0,3550
6950,1,0,0,0,0,50,1,1,1,1,1,1,0,1750
7456,1,0,0,0,0,325,4,5,4,1,0,1,1,19950
31,1,0,0,0,0,32,1,1,0,3,0,1,0,2215
4972,1,0,0,0,0,160,3,3,1,11,0,1,0,5179
3126,1,0,0,0,0,135,3,2,3,7,0,1,0,4741
9414,1,0,0,0,0,70,2,1,0,1,0,0,0,1400
10498,0,0,1,0,0,37,1,1,0,10,0,0,1,6300
5606,0,1,0,0,0,44,1,1,0,2,0,1,0,1380
1183,1,0,0,0,0,250,4,4,4,9,0,1,0,15300
6877,0,0,0,1,0,43,1,1,0,5,0,0,0,983
4759,1,0,0,0,0,20,1,1,0,1,0,0,0,1000
9057,1,0,0,0,0,117,4,5,4,10,0,0,0,4698
6842,1,0,0,0,0,213,4,3,0,3,0,1,1,5540
2930,1,0,0,0,0,40,1,1,0,1,1,0,0,900
9966,1,0,0,0,0,132,3,5,2,13,0,0,1,12620
7336,1,0,0,0,0,180,3,2,1,23,0,1,0,8850
8035,1,0,0,0,0,240,3,3,2,1,1,1,0,4500
1068,0,0,0,1,0,47,1,1,0,1,0,1,1,930
6798,0,0,1,0,0,50,2,1,0,5,0,1,1,2260
3016,1,0,0,0,0,60,2,2,1,17,0,1,0,1690
3015,0,0,0,0,1,200,5,2,5,1,1,1,0,4000
3615,0,0,1,0,0,110,4,2,2,10,0,1,0,3200
3460,0,0,0,1,0,100,3,2,0,2,0,0,0,1623
3550,1,0,0,0,0,63,2,2,1,1,0,0,0,1960
373,1,0,0,0,0,45,1,1,1,2,0,0,1,6100
9332,1,0,0,0,0,20,1,1,0,3,0,0,1,3292
1194,1,0,0,0,0,288,3,3,3,1,1,1,0,12000
6130,1,0,0,0,0,38,2,1,0,5,0,1,1,3777
5584,0,0,1,0,0,60,3,2,1,1,0,1,1,1842
3679,0,0,0,0,1,320,5,4,3,3,0,1,0,4060
5396,1,0,0,0,0,120,3,3,1,1,1,1,0,2800
850,1,0,0,0,0,110,2,1,1,1,1,1,0,1500
2150,0,1,0,0,0,450,5,3,6,1,1,1,0,4760
169,1,0,0,0,0,320,8,4,0,1,1,1,0,10950
1835,0,0,1,0,0,70,2,2,0,5,0,1,1,2940
1905,1,0,0,0,0,159,2,3,1,8,0,0,1,4506
10259,0,0,0,1,0,42,1,1,0,5,0,0,0,1537
5809,0,0,0,1,0,55,1,1,1,2,0,1,0,1670
6026,1,0,0,0,0,54,2,2,1,8,0,0,0,2969
10393,1,0,0,0,0,60,1,1,1,1,1,0,0,1400
8834,0,0,0,0,1,83,3,2,2,6,0,1,0,2068
3254,0,0,0,0,1,300,5,3,4,1,1,1,0,7700
8333,1,0,0,0,0,200,3,2,2,1,1,1,0,2900
1208,1,0,0,0,0,450,3,3,1,1,1,1,0,7625
1731,1,0,0,0,0,30,1,1,0,2,0,0,0,2060
7539,1,0,0,0,0,86,2,2,2,4,0,1,0,2572
8416,1,0,0,0,0,25,1,1,0,1,1,0,0,836
7835,0,0,1,0,0,439,13,4,3,1,1,1,0,15000
3034,0,1,0,0,0,45,1,1,2,5,0,1,0,3100
7422,1,0,0,0,0,54,1,1,0,5,0,1,0,2230
10256,0,0,0,0,1,460,5,8,5,1,1,0,0,7320
315,1,0,0,0,0,230,4,2,3,1,0,1,0,8600
7766,1,0,0,0,0,138,3,3,2,5,0,1,1,6912
5206,0,0,0,1,0,82,2,1,1,1,0,1,0,900
9768,0,0,1,0,0,60,1,1,1,1,0,1,0,2815
7866,0,0,0,0,1,200,4,3,2,6,0,1,0,5820
5205,0,0,0,1,0,110,3,1,2,1,1,1,0,1900
8375,1,0,0,0,0,20,1,1,0,1,1,0,0,990
8572,1,0,0,0,0,62,2,2,1,2,0,1,1,3380
8918,0,1,0,0,0,40,1,1,1,7,0,0,1,2500
9218,0,1,0,0,0,85,2,1,0,1,0,1,0,1270
2495,0,1,0,0,0,563,3,6,4,12,0,1,0,20200
2836,1,0,0,0,0,110,3,2,1,7,0,1,0,2400
6974,0,0,0,0,1,400,5,5,8,1,1,1,0,7900
7073,1,0,0,0,0,58,1,1,2,2,0,1,0,2640
7130,1,0,0,0,0,400,4,6,5,1,1,1,0,5300
3979,0,0,1,0,0,200,4,4,4,1,1,1,0,2651
5858,1,0,0,0,0,184,4,3,3,2,0,1,1,5700
4156,0,0,1,0,0,84,3,3,1,12,0,1,1,5360
47,0,1,0,0,0,42,1,1,2,2,0,1,1,1960
5197,0,0,1,0,0,140,3,2,1,4,0,0,1,5600
3485,1,0,0,0,0,520,3,4,8,1,1,0,0,10000
7801,1,0,0,0,0,89,2,3,3,9,0,1,1,5458
4464,0,0,1,0,0,104,3,2,1,6,0,1,0,3490
8520,0,0,0,0,1,360,4,3,4,1,1,0,0,6500
1373,1,0,0,0,0,280,4,5,4,1,1,1,0,6350
6008,1,0,0,0,0,146,3,5,2,8,0,1,0,7700
8177,0,0,1,0,0,100,3,1,0,2,0,1,0,2000
6092,0,0,0,1,0,140,4,3,2,2,0,1,0,4070
3542,1,0,0,0,0,150,3,2,1,5,0,1,0,6800
8870,0,1,0,0,0,44,1,1,1,7,0,1,0,1850
8860,1,0,0,0,0,101,3,4,2,4,0,0,1,7177
10437,1,0,0,0,0,96,3,3,1,11,0,1,0,3190
2676,1,0,0,0,0,70,2,1,1,1,0,1,0,1980
4618,0,0,0,0,1,184,3,3,1,2,0,1,0,1600
852,0,0,1,0,0,23,1,1,0,5,0,0,0,1860
9659,1,0,0,0,0,25,1,1,0,1,1,0,0,1000
713,1,0,0,0,0,200,4,2,1,1,1,0,0,2500
9071,1,0,0,0,0,80,2,2,0,3,0,0,0,3631
6601,1,0,0,0,0,216,4,4,4,9,0,1,0,4510
7665,1,0,0,0,0,132,3,3,2,1,0,0,1,4784
5196,1,0,0,0,0,70,2,2,2,1,0,1,0,2300
1206,1,0,0,0,0,642,4,7,4,1,1,1,0,9050
7210,1,0,0,0,0,35,1,1,1,16,0,1,1,5472
8118,1,0,0,0,0,100,3,1,0,1,0,1,0,2200
7627,1,0,0,0,0,20,1,1,0,1,0,1,1,2402
2377,1,0,0,0,0,200,2,2,1,1,1,1,0,5000
2899,1,0,0,0,0,41,3,2,1,1,0,0,1,6500
3272,1,0,0,0,0,67,2,1,1,6,0,1,0,1513
7625,0,1,0,0,0,42,1,1,0,4,0,1,0,1600
7021,0,1,0,0,0,32,1,1,1,4,0,1,0,2950
8353,1,0,0,0,0,76,1,2,1,4,0,1,1,5380
1113,1,0,0,0,0,130,3,2,2,15,0,0,0,7600
5338,1,0,0,0,0,180,3,2,4,1,1,1,0,3000
5909,0,0,0,0,1,90,2,3,0,1,1,1,0,2080
9316,0,0,1,0,0,40,1,1,0,4,0,0,0,2479
6004,0,0,0,1,0,62,2,1,0,2,0,1,0,1230
1393,0,0,1,0,0,84,3,1,0,2,0,1,0,3205
9961,0,1,0,0,0,77,2,2,2,4,0,1,0,2450
532,1,0,0,0,0,157,3,2,0,7,0,1,0,5825
3703,0,0,0,1,0,50,2,1,1,7,0,1,0,1220
7303,1,0,0,0,0,68,2,2,1,6,0,1,0,3350
2447,0,0,0,0,1,521,5,2,3,1,1,1,0,10000
9266,0,0,1,0,0,140,3,2,1,6,0,1,0,6900
8022,1,0,0,0,0,90,3,3,2,1,0,1,0,3500
5763,1,0,0,0,0,750,7,6,5,1,1,1,1,5800
1516,1,0,0,0,0,250,4,5,4,5,0,1,1,18500
2458,1,0,0,0,0,160,3,2,1,6,0,1,0,5800
8620,1,0,0,0,0,58,2,1,1,6,0,1,0,2570
6429,1,0,0,0,0,220,2,4,3,26,0,0,0,14960
1650,0,1,0,0,0,30,1,1,0,5,0,1,0,1340
10034,1,0,0,0,0,128,3,2,1,5,0,1,0,4297
8178,0,0,0,1,0,60,2,1,1,2,0,1,0,1314
5358,1,0,0,0,0,97,2,3,1,5,0,1,0,7260
10642,0,1,0,0,0,40,1,1,0,2,0,1,0,930
4519,1,0,0,0,0,50,1,1,0,5,0,1,1,2415
8804,1,0,0,0,0,72,2,1,1,21,0,1,0,2220
3860,0,0,1,0,0,60,2,1,0,11,0,1,0,3170
10416,0,1,0,0,0,350,3,3,3,1,1,1,0,15000
6572,1,0,0,0,0,40,1,1,0,8,0,0,1,2605
9437,0,1,0,0,0,85,2,2,1,8,0,0,1,3300
733,1,0,0,0,0,165,4,5,2,4,0,1,1,12000
10228,0,0,0,0,1,500,3,1,2,1,1,1,0,1280
3284,1,0,0,0,0,200,3,4,2,2,0,1,0,11880
927,1,0,0,0,0,50,2,2,1,1,0,1,0,1725
2109,0,1,0,0,0,225,1,2,0,1,1,1,0,3500
6191,0,0,0,1,0,55,1,1,0,5,0,1,0,973
710,1,0,0,0,0,230,3,4,2,3,0,1,0,6800
6225,0,0,0,1,0,130,3,2,2,4,0,1,1,3950
8114,1,0,0,0,0,30,1,1,0,1,1,1,0,1000
6992,1,0,0,0,0,75,2,1,0,5,0,1,1,4500
9802,1,0,0,0,0,104,3,3,2,3,0,0,1,9915
216,0,0,1,0,0,25,1,1,0,1,1,1,0,750
2407,1,0,0,0,0,50,1,1,0,1,1,1,0,1050
10682,0,1,0,0,0,160,3,2,3,4,0,1,1,4150
4161,0,0,0,1,0,206,3,2,3,15,0,1,0,5810
1472,0,0,1,0,0,24,1,1,0,12,0,0,0,2445
7953,1,0,0,0,0,352,4,4,4,1,1,0,1,8600
542,0,0,0,1,0,103,3,2,2,2,0,1,0,2860
7957,1,0,0,0,0,360,4,5,5,1,1,1,1,9600
3728,0,1,0,0,0,58,2,2,2,13,0,1,0,3020
9730,0,0,0,1,0,75,2,2,2,6,0,1,0,2730
7745,1,0,0,0,0,234,4,3,3,6,0,1,0,4608
6386,1,0,0,0,0,140,3,3,3,7,0,0,0,10200
5739,0,1,0,0,0,48,2,1,1,3,0,1,0,1400
8589,0,0,1,0,0,165,3,3,1,5,0,1,1,9000
5484,1,0,0,0,0,35,1,1,0,1,0,0,0,1555
7113,0,1,0,0,0,65,3,2,1,3,0,1,0,1250
4509,1,0,0,0,0,24,1,1,1,1,1,0,0,1310
624,0,0,1,0,0,39,1,1,0,4,0,1,0,1059
10255,1,0,0,0,0,52,2,1,1,6,0,0,1,3340
1355,0,0,0,1,0,37,1,1,1,2,0,1,0,1033
3547,1,0,0,0,0,45,1,1,1,2,0,1,1,2760
7515,1,0,0,0,0,400,4,6,1,8,0,0,0,7355
