index,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
11,0,0,0,1,0,46,1,1,1,10,0,1,0,1130
4327,0,1,0,0,0,59,2,1,0,1,0,1,0,1130
763,0,1,0,0,0,77,2,1,0,1,0,0,0,1130
5234,0,0,0,1,0,50,1,1,0,11,0,0,0,1132
8499,0,1,0,0,0,40,1,1,0,2,0,0,0,1132
3744,0,1,0,0,0,39,1,1,1,2,0,1,1,1134
5829,0,0,0,0,1,67,3,1,1,3,0,1,0,1135
8711,0,1,0,0,0,38,1,1,0,2,0,1,0,1135
6641,0,0,0,0,1,45,2,1,1,3,0,1,0,1136
3742,0,0,0,1,0,53,1,1,1,3,0,1,0,1138
9469,0,1,0,0,0,75,2,1,0,3,0,1,0,1140
5132,0,0,0,1,0,53,1,1,1,13,0,1,0,1144
2884,0,0,0,0,1,65,3,1,1,3,0,0,0,1145
9130,0,0,0,1,0,50,1,1,0,1,0,0,0,1148
2115,0,0,1,0,0,120,3,1,1,1,1,1,0,1150
1082,0,0,0,0,1,50,2,1,1,2,0,1,0,1150
7678,0,0,0,0,1,62,2,1,1,3,0,1,0,1150
6288,1,0,0,0,0,50,1,1,0,1,1,0,0,1150
1492,1,0,0,0,0,80,1,1,1,1,1,1,0,1150
3850,0,1,0,0,0,40,1,1,0,5,0,1,1,1150
1557,0,1,0,0,0,47,1,1,0,3,0,1,0,1150
4805,0,0,0,0,1,46,2,1,1,2,0,1,0,1150
5677,1,0,0,0,0,90,1,1,0,1,1,0,0,1150
4345,0,0,0,0,1,60,2,1,1,1,1,0,0,1150
10214,0,1,0,0,0,60,2,1,1,4,0,1,0,1150
7727,0,0,0,0,1,60,2,1,0,1,1,0,0,1150
10025,0,0,0,0,1,62,2,1,1,3,0,1,0,1150
247,0,0,1,0,0,60,1,2,1,3,0,1,0,1150
38,1,0,0,0,0,70,2,1,0,1,1,0,0,1150
2549,0,0,0,0,1,62,2,1,1,2,0,1,0,1150
8297,1,0,0,0,0,48,1,1,0,1,1,0,0,1150
4381,0,1,0,0,0,56,2,1,1,2,0,1,0,1150
3073,0,1,0,0,0,90,2,1,0,2,0,1,0,1150
8681,0,1,0,0,0,38,1,1,0,1,0,1,0,1150
1590,0,0,0,0,1,62,2,1,1,3,0,1,0,1150
9461,0,0,0,0,1,80,2,1,0,2,0,1,0,1150
2565,0,1,0,0,0,55,2,1,1,2,0,1,0,1150
539,1,0,0,0,0,50,2,1,0,2,0,0,0,1150
9969,0,0,0,1,0,73,3,1,1,4,0,1,0,1158
9823,1,0,0,0,0,45,1,1,0,1,1,0,0,1160
10123,0,1,0,0,0,44,1,1,0,1,0,0,0,1160
419,0,0,0,1,0,47,2,1,1,4,0,1,0,1160
2460,0,0,0,0,1,52,2,1,1,1,0,1,0,1160
7164,0,0,0,0,1,52,2,1,1,3,0,1,0,1160
5014,0,1,0,0,0,43,1,1,1,4,0,1,0,1160
8568,0,0,0,0,1,70,3,1,1,3,0,1,0,1160
2692,0,0,0,1,0,45,2,1,1,3,0,1,0,1162
5972,0,0,0,1,0,60,2,1,1,3,0,1,0,1165
9851,0,0,0,1,0,60,2,1,1,3,0,1,0,1165
5595,0,0,0,0,1,51,2,1,0,2,0,1,1,1165
1757,0,0,0,0,1,27,1,1,0,2,0,0,0,1167
6057,0,0,0,0,1,27,1,1,0,1,0,0,1,1167
9434,0,1,0,0,0,50,2,1,1,3,0,1,0,1168
3137,0,0,0,1,0,70,2,1,0,2,0,1,0,1170
8915,0,0,1,0,0,50,2,1,0,1,1,1,0,1170
9801,0,1,0,0,0,67,1,1,0,2,0,1,0,1170
1618,0,1,0,0,0,42,1,1,0,6,0,0,0,1170
6382,0,0,0,0,1,50,2,1,1,3,0,1,0,1170
9343,0,0,0,1,0,30,1,1,0,1,0,0,0,1170
7430,0,1,0,0,0,47,1,1,1,2,0,0,0,1170
2989,0,0,0,1,0,30,1,1,0,2,0,0,0,1170
9954,0,0,0,0,1,51,3,1,1,2,0,1,0,1170
1511,0,0,0,1,0,64,2,1,1,1,1,1,0,1171
731,0,0,0,1,0,57,2,1,0,2,0,1,0,1178
1954,1,0,0,0,0,60,1,1,1,1,1,0,0,1180
5228,0,1,0,0,0,40,1,1,0,3,0,1,0,1180
2745,0,1,0,0,0,42,1,1,1,2,0,1,0,1180
8994,0,0,0,1,0,55,1,1,1,7,0,1,0,1180
1055,0,1,0,0,0,18,1,1,0,16,0,1,0,1180
10514,0,0,0,0,1,52,2,2,1,4,0,1,0,1185
10566,0,0,0,1,0,97,1,1,0,12,0,1,0,1188
2483,1,0,0,0,0,40,1,1,0,1,0,1,0,1190
2779,0,0,0,1,0,51,2,1,1,1,0,0,0,1190
4198,0,1,0,0,0,18,1,1,0,15,0,1,1,1190
431,0,0,1,0,0,30,1,1,0,8,0,1,0,1190
4069,0,1,0,0,0,67,1,1,1,3,0,1,0,1190
1209,0,0,0,1,0,57,2,1,1,3,0,0,0,1193
1008,0,0,0,1,0,55,1,1,1,2,0,1,0,1195
7634,1,0,0,0,0,52,2,1,0,1,0,1,0,1199
4806,1,0,0,0,0,90,2,1,0,1,1,1,0,1199
1366,0,1,0,0,0,42,1,1,0,3,0,1,1,1200
1646,1,0,0,0,0,16,1,1,0,1,0,0,0,1200
2656,0,0,0,0,1,72,3,1,1,3,0,0,0,1200
6939,1,0,0,0,0,44,1,1,0,1,0,0,0,1200
10375,1,0,0,0,0,45,1,1,0,1,1,0,0,1200
1851,0,1,0,0,0,50,1,1,0,6,0,1,0,1200
1141,0,0,0,0,1,88,3,2,0,1,1,1,0,1200
2763,0,0,0,0,1,66,2,1,1,3,0,1,0,1200
9144,1,0,0,0,0,19,1,1,0,1,1,0,0,1200
3134,0,0,0,0,1,65,3,2,1,5,0,0,0,1200
1494,1,0,0,0,0,25,1,1,0,1,0,0,0,1200
6695,1,0,0,0,0,15,1,1,0,1,1,0,1,1200
2817,1,0,0,0,0,25,1,1,0,1,0,0,0,1200
9495,1,0,0,0,0,30,1,1,0,1,1,0,0,1200
8188,0,0,1,0,0,45,1,1,0,1,0,1,0,1200
6179,1,0,0,0,0,50,1,1,1,1,1,0,0,1200
9840,0,0,0,1,0,48,1,1,0,4,0,0,0,1200
5845,1,0,0,0,0,50,1,1,0,1,1,0,0,1200
4220,0,1,0,0,0,44,1,1,1,2,0,1,0,1200
6582,1,0,0,0,0,50,2,1,0,1,1,1,0,1200
5806,1,0,0,0,0,40,1,1,1,1,1,1,0,1200
448,1,0,0,0,0,50,2,1,0,1,1,1,0,1200
9702,1,0,0,0,0,25,1,1,0,1,0,0,0,1200
6245,0,0,1,0,0,30,1,1,0,6,0,0,0,1200
7221,1,0,0,0,0,30,1,1,0,1,1,0,0,1200
9973,0,0,0,0,1,30,1,1,0,1,0,0,0,1200
201,0,1,0,0,0,39,1,1,0,7,0,1,0,1200
4226,0,0,1,0,0,40,1,1,0,2,0,1,0,1200
3754,1,0,0,0,0,15,1,1,0,1,1,0,0,1200
4544,0,1,0,0,0,82,3,1,2,3,0,1,0,1200
1868,0,0,1,0,0,60,2,1,0,1,1,0,0,1200
8819,1,0,0,0,0,75,2,1,0,1,0,0,0,1200
9302,0,0,0,0,1,63,3,1,1,3,0,1,0,1200
6552,0,0,0,0,1,19,1,1,0,1,0,0,0,1200
10609,0,0,0,1,0,53,1,1,1,8,0,0,0,1200
3030,1,0,0,0,0,25,1,1,0,1,1,1,0,1200
2057,0,0,1,0,0,35,1,1,0,12,0,1,0,1200
9105,1,0,0,0,0,65,2,1,0,1,1,1,0,1200
1173,0,0,0,0,1,45,2,1,1,1,0,0,0,1200
3177,1,0,0,0,0,25,1,1,0,1,0,0,0,1200
1527,0,0,0,0,1,96,3,1,1,1,1,0,0,1200
7453,1,0,0,0,0,80,2,1,0,1,1,1,0,1200
9996,1,0,0,0,0,19,1,1,0,1,1,0,0,1200
645,0,0,1,0,0,40,1,1,0,1,1,1,0,1200
6964,1,0,0,0,0,80,1,1,1,2,0,0,0,1200
3285,1,0,0,0,0,46,2,1,0,5,0,1,0,1200
3266,1,0,0,0,0,50,2,1,0,1,1,0,0,1200
10462,1,0,0,0,0,50,1,1,0,1,1,1,0,1200
9793,1,0,0,0,0,40,1,1,0,1,1,0,0,1200
9389,1,0,0,0,0,30,1,1,0,1,0,1,0,1200
9898,1,0,0,0,0,19,1,1,0,1,1,0,0,1200
9154,1,0,0,0,0,19,1,1,0,1,1,0,0,1200
5140,1,0,0,0,0,80,1,1,0,1,1,1,0,1200
10322,0,0,0,1,0,48,1,1,0,13,0,1,0,1200
3786,0,0,0,0,1,70,2,1,0,1,0,1,0,1200
5784,0,0,1,0,0,70,1,2,0,1,1,0,0,1200
1278,0,1,0,0,0,49,1,1,0,1,0,0,0,1200
10017,0,0,0,0,1,53,2,1,1,2,0,1,0,1200
10505,0,0,0,0,1,66,2,1,1,3,0,1,0,1200
3127,1,0,0,0,0,70,1,1,0,1,1,1,0,1200
1432,1,0,0,0,0,60,2,1,0,1,1,1,0,1200
9933,1,0,0,0,0,22,1,1,0,1,0,0,1,1200
5662,0,0,0,0,1,67,2,2,2,1,0,1,0,1202
3291,0,0,0,1,0,55,2,1,1,2,0,1,0,1202
9222,0,0,0,0,1,55,2,2,1,2,0,1,0,1202
9637,1,0,0,0,0,45,1,1,1,1,1,0,0,1205
3968,0,0,0,0,1,65,2,1,1,8,0,1,0,1209
2718,1,0,0,0,0,120,3,1,0,1,0,1,0,1210
2427,0,0,0,1,0,42,2,1,1,4,0,1,0,1211
5641,0,0,0,0,1,65,2,2,1,1,0,0,0,1215
2508,0,0,0,1,0,50,2,1,0,2,0,0,0,1216
1005,0,0,0,1,0,46,2,1,1,3,0,1,0,1220
8104,0,0,0,1,0,25,1,1,0,3,0,0,0,1220
8754,0,1,0,0,0,45,1,1,1,1,0,1,0,1220
1112,0,1,0,0,0,60,1,1,0,2,0,0,0,1220
3703,0,0,0,1,0,50,2,1,1,7,0,1,0,1220
9252,1,0,0,0,0,25,1,1,0,1,1,1,0,1220
1564,1,0,0,0,0,60,2,1,0,1,1,0,0,1222
2716,0,0,0,1,0,35,1,1,1,13,0,1,0,1225
414,0,0,0,0,1,67,1,1,0,13,0,1,0,1225
7395,0,0,0,1,0,51,1,1,0,3,0,1,0,1226
6574,0,0,0,1,0,52,2,1,1,7,0,1,0,1228
2946,0,0,0,0,1,75,2,1,1,4,0,1,0,1229
5307,0,0,0,1,0,55,2,1,1,1,1,1,0,1230
2950,0,0,0,1,0,46,2,1,1,5,0,1,0,1230
2042,0,0,0,0,1,85,2,1,1,1,0,1,0,1230
6743,0,1,0,0,0,61,2,1,0,2,0,1,0,1230
3455,0,0,0,0,1,53,3,1,0,4,0,1,0,1230
5371,0,1,0,0,0,49,1,1,0,4,0,1,0,1230
9408,0,1,0,0,0,42,1,1,0,1,0,1,0,1235
3676,0,0,0,1,0,71,1,1,1,9,0,0,0,1236
10362,1,0,0,0,0,25,1,1,0,1,1,0,1,1237
240,0,0,0,1,0,58,2,1,1,3,0,1,0,1239
7359,0,1,0,0,0,42,1,1,2,2,0,1,1,1240
9041,0,1,0,0,0,55,1,1,1,3,0,1,0,1240
5497,0,0,0,1,0,60,2,1,1,3,0,1,0,1240
4055,0,0,0,0,1,60,2,1,1,1,0,1,1,1240
7525,0,0,0,1,0,38,1,1,1,9,0,1,0,1240
5375,0,0,1,0,0,60,2,1,1,5,0,1,0,1240
491,0,0,0,1,0,38,1,1,1,9,0,1,0,1240
8258,0,1,0,0,0,63,1,1,0,3,0,1,0,1240
7639,0,0,0,1,0,37,1,1,1,7,0,0,0,1240
2339,1,0,0,0,0,48,2,1,0,2,0,1,0,1240
1878,0,0,0,1,0,67,3,1,1,1,0,0,0,1241
5430,0,0,0,1,0,67,3,1,1,1,0,0,0,1241
2434,0,1,0,0,0,50,1,1,0,1,0,1,0,1245
1770,0,0,0,1,0,79,2,1,1,3,0,0,0,1245
2216,0,0,0,1,0,60,2,1,1,1,0,0,0,1245
7472,0,0,0,1,0,46,1,1,0,6,0,1,0,1249
7113,0,1,0,0,0,65,3,2,1,3,0,1,0,1250
1565,1,0,0,0,0,50,1,1,0,1,1,0,0,1250
553,1,0,0,0,0,60,1,1,1,1,1,1,0,1250
2009,1,0,0,0,0,50,1,1,0,1,1,0,0,1250
4527,0,0,0,0,1,70,2,1,1,3,0,1,0,1250
9652,1,0,0,0,0,50,1,1,0,1,1,0,0,1250
1033,1,0,0,0,0,43,2,1,0,1,0,0,0,1250
6706,0,0,0,1,0,63,2,1,0,1,1,1,0,1250
8181,0,0,0,1,0,40,1,1,1,6,0,1,0,1250
8089,0,1,0,0,0,65,3,1,1,1,0,1,0,1250
9819,0,0,0,0,1,80,1,2,0,2,0,1,0,1250
5460,0,1,0,0,0,80,3,1,0,1,1,0,0,1250
6279,0,0,1,0,0,60,1,1,0,5,0,1,0,1250
1430,1,0,0,0,0,50,1,1,0,1,1,0,0,1250
3755,0,0,0,0,1,46,2,1,1,2,0,1,0,1250
1647,0,1,0,0,0,60,2,1,0,2,0,1,0,1250
2558,0,0,0,0,1,85,3,1,0,2,0,0,0,1250
9058,0,0,0,1,0,104,3,1,0,3,0,0,0,1250
10589,0,0,0,0,1,90,3,2,1,9,0,1,0,1250
3453,0,0,0,1,0,44,2,1,2,1,1,1,0,1250
3293,1,0,0,0,0,62,2,2,0,1,1,1,1,1250
7706,1,0,0,0,0,50,1,1,0,1,1,0,0,1250
620,0,1,0,0,0,42,1,1,0,1,0,1,1,1250
8645,0,0,0,1,0,51,2,1,0,2,0,1,0,1251
6709,0,0,0,1,0,70,3,1,1,1,0,1,0,1255
2230,0,0,1,0,0,40,2,1,0,7,0,1,0,1255
4256,0,1,0,0,0,28,1,1,1,3,0,1,0,1260
5420,0,0,0,0,1,75,3,1,1,1,0,0,0,1260
5408,0,0,0,0,1,55,2,1,2,7,0,1,0,1260
3358,1,0,0,0,0,30,1,1,0,3,0,0,0,1260
1921,0,0,0,0,1,58,2,2,1,4,0,1,0,1260
2702,0,0,0,1,0,48,2,1,1,5,0,1,0,1263
136,0,0,0,1,0,44,1,1,0,3,0,1,1,1266
9580,0,0,0,1,0,45,1,1,1,4,0,0,0,1267
4130,0,0,0,1,0,62,2,1,0,1,1,0,0,1268
5985,0,1,0,0,0,46,1,1,0,5,0,1,0,1270
7992,1,0,0,0,0,40,1,1,0,2,0,1,0,1270
9855,0,1,0,0,0,66,2,1,1,1,0,1,0,1270
3308,1,0,0,0,0,58,2,1,1,2,0,1,0,1270
366,0,1,0,0,0,25,1,1,0,1,1,1,1,1270
10357,0,1,0,0,0,23,1,1,1,5,0,0,0,1270
10572,0,0,0,1,0,85,2,1,0,1,1,1,0,1270
2742,0,1,0,0,0,60,1,1,0,2,0,0,1,1270
6670,0,1,0,0,0,40,1,1,0,2,0,1,1,1270
7092,0,0,0,1,0,45,1,1,0,3,0,1,0,1272
9318,0,0,0,0,1,65,3,1,1,2,0,1,1,1275
250,0,1,0,0,0,90,3,1,0,1,0,1,0,1275
5637,0,0,0,0,1,22,1,1,1,1,0,0,0,1275
1994,0,0,1,0,0,18,1,1,0,3,0,1,0,1278
3173,0,0,0,0,1,50,1,1,2,1,1,1,0,1280
1189,1,0,0,0,0,70,2,2,1,1,0,1,0,1280
7982,1,0,0,0,0,55,2,1,1,2,0,1,0,1280
10438,1,0,0,0,0,70,2,2,1,1,0,1,0,1280
7729,1,0,0,0,0,67,2,1,0,3,0,1,0,1280
5932,1,0,0,0,0,35,1,1,0,6,0,1,0,1280
555,1,0,0,0,0,70,2,2,0,1,0,1,0,1280
7015,1,0,0,0,0,70,2,1,1,1,0,1,0,1280
10228,0,0,0,0,1,500,3,1,2,1,1,1,0,1280
6809,1,0,0,0,0,70,2,1,1,1,0,1,0,1280
4530,1,0,0,0,0,70,2,2,1,1,0,0,0,1280
2410,0,1,0,0,0,59,2,1,1,2,0,1,0,1282
6235,0,0,0,1,0,54,2,1,1,3,0,1,0,1285
2164,0,0,0,1,0,60,2,1,1,1,1,1,0,1285
5953,0,1,0,0,0,55,2,1,0,2,0,1,0,1287
222,0,0,0,0,1,59,2,2,1,2,0,1,0,1290
5683,0,0,1,0,0,36,1,1,0,6,0,1,0,1290
10595,1,0,0,0,0,45,2,1,0,1,0,0,0,1290
8092,0,1,0,0,0,35,1,1,0,1,0,1,0,1290
3683,1,0,0,0,0,35,1,1,0,1,0,0,0,1290
7086,0,0,0,1,0,74,3,2,1,4,0,1,0,1290
9261,0,1,0,0,0,45,1,1,0,2,0,1,0,1290
9512,0,1,0,0,0,29,1,1,0,11,0,0,0,1292
4202,0,0,0,0,1,44,2,1,1,3,0,1,0,1296
6885,0,0,0,0,1,50,2,1,1,4,0,1,0,1298
8495,0,0,0,0,1,50,2,1,1,4,0,1,0,1298
8800,0,1,0,0,0,28,1,1,0,1,0,1,0,1299
7219,0,0,0,0,1,70,3,1,0,4,0,1,0,1300
6485,1,0,0,0,0,50,2,1,1,1,1,0,0,1300
7010,0,0,0,1,0,154,2,2,1,1,1,1,0,1300
772,0,1,0,0,0,55,2,1,1,1,1,1,1,1300
7641,0,0,1,0,0,50,1,1,0,4,0,1,0,1300
433,0,1,0,0,0,47,1,1,0,2,0,0,0,1300
5868,0,1,0,0,0,30,1,1,0,2,0,1,1,1300
1460,0,0,0,0,1,45,3,1,0,1,1,1,0,1300
3825,1,0,0,0,0,39,1,1,0,2,0,0,0,1300
10222,1,0,0,0,0,70,3,1,0,1,1,1,0,1300
3973,1,0,0,0,0,70,2,1,0,1,1,1,0,1300
8833,0,0,0,0,1,32,1,1,0,9,0,0,0,1300
407,0,0,0,1,0,60,2,1,1,1,1,1,0,1300
9110,0,1,0,0,0,55,1,1,1,2,0,1,0,1300
295,0,0,0,1,0,70,1,1,0,6,0,1,0,1300
6034,1,0,0,0,0,60,2,2,0,1,1,1,0,1300
4420,1,0,0,0,0,49,1,2,0,1,0,1,0,1300
256,1,0,0,0,0,40,1,1,0,1,1,0,0,1300
1693,0,0,0,1,0,25,1,1,0,3,0,0,0,1300
4149,0,0,0,0,1,41,2,1,1,1,0,1,0,1300
5882,0,0,0,0,1,62,2,2,0,1,0,1,0,1300
3952,1,0,0,0,0,45,1,1,1,1,1,1,0,1300
1664,1,0,0,0,0,70,1,1,2,1,1,1,0,1300
234,1,0,0,0,0,60,1,1,0,1,1,1,0,1300
8207,0,0,0,0,1,38,1,1,0,2,0,0,0,1300
10644,0,0,0,0,1,65,2,1,1,1,0,1,0,1300
891,1,0,0,0,0,70,2,1,1,1,1,1,0,1300
3422,1,0,0,0,0,28,1,1,0,1,1,1,0,1300
1876,1,0,0,0,0,70,2,1,0,1,1,1,0,1300
3483,0,1,0,0,0,170,2,3,1,1,1,1,0,1300
8041,1,0,0,0,0,103,2,1,0,1,1,1,0,1300
4690,0,0,0,1,0,60,2,1,1,3,0,1,0,1300
429,0,0,1,0,0,57,1,1,0,2,0,1,0,1300
2857,1,0,0,0,0,80,1,1,1,1,1,0,0,1300
7493,1,0,0,0,0,58,2,1,1,3,0,1,0,1300
9424,1,0,0,0,0,40,1,1,1,1,1,1,0,1300
1657,0,0,1,0,0,50,2,1,0,4,0,1,0,1300
100,0,1,0,0,0,50,1,1,1,1,0,1,0,1300
4340,1,0,0,0,0,70,1,1,4,1,1,1,0,1300
3593,0,0,0,1,0,70,2,1,2,1,1,1,0,1300
2943,0,1,0,0,0,45,2,2,0,1,1,0,0,1300
1215,1,0,0,0,0,67,1,1,0,1,1,1,0,1300
7589,0,0,1,0,0,30,1,1,0,1,1,0,0,1300
7711,1,0,0,0,0,40,2,1,1,2,0,1,0,1300
9727,0,1,0,0,0,75,2,1,0,10,0,1,1,1302
2649,1,0,0,0,0,40,1,1,1,2,0,0,0,1305
8539,0,0,1,0,0,65,2,2,0,1,1,0,0,1305
1191,1,0,0,0,0,40,1,1,1,3,0,0,0,1305
7769,1,0,0,0,0,35,1,1,1,1,1,0,0,1309
2518,0,0,0,1,0,57,1,2,1,12,0,0,0,1310
7692,0,1,0,0,0,30,1,1,1,3,0,1,0,1310
4509,1,0,0,0,0,24,1,1,1,1,1,0,0,1310
4030,0,0,1,0,0,65,2,1,0,3,0,1,0,1310
1177,0,0,0,1,0,68,2,1,1,3,0,1,0,1313
10167,0,0,0,1,0,60,2,1,1,3,0,1,0,1314
10540,0,0,0,1,0,60,2,1,1,2,0,1,0,1314
5486,0,0,0,1,0,60,2,1,1,1,0,1,0,1314
4104,0,0,0,1,0,60,2,1,1,1,0,1,0,1314
1143,0,0,0,0,1,70,2,1,1,3,0,1,0,1315
5526,0,1,0,0,0,71,2,1,0,1,0,1,0,1320
4106,0,0,0,0,1,56,3,1,1,4,0,0,0,1320
5732,0,1,0,0,0,111,2,2,1,1,1,1,0,1320
3834,0,0,0,0,1,90,2,1,0,1,1,1,0,1320
203,0,1,0,0,0,60,2,1,0,1,0,1,0,1322
1884,0,1,0,0,0,38,1,1,1,5,0,1,0,1322
9325,0,0,0,0,1,70,3,2,1,1,0,1,0,1327
8988,0,0,0,0,1,50,2,1,1,3,0,1,0,1330
8501,0,1,0,0,0,35,1,1,0,5,0,1,0,1330
9761,0,1,0,0,0,30,1,1,1,1,0,0,1,1330
9549,0,1,0,0,0,62,2,1,0,1,1,0,0,1330
488,0,0,0,1,0,72,2,2,1,7,0,1,0,1330
7161,0,1,0,0,0,62,2,1,0,3,0,1,0,1330
2029,0,0,0,0,1,62,3,2,1,4,0,0,0,1330
6479,1,0,0,0,0,33,1,1,0,1,0,0,0,1338
8546,0,0,0,0,1,70,3,1,1,4,0,1,0,1340
10319,1,0,0,0,0,52,2,1,0,3,0,1,0,1340
5575,0,0,0,1,0,44,2,1,1,5,0,1,0,1340
1650,0,1,0,0,0,30,1,1,0,5,0,1,0,1340
5725,0,0,1,0,0,45,1,1,0,11,0,0,0,1340
261,1,0,0,0,0,52,2,1,0,4,0,1,0,1340
10660,1,0,0,0,0,52,2,1,1,1,0,1,0,1340
5349,0,0,0,1,0,58,2,1,1,1,0,1,0,1342
10146,1,0,0,0,0,43,2,1,1,16,0,1,0,1344
312,0,0,0,0,1,125,3,2,0,2,0,1,0,1350
1912,0,1,0,0,0,40,1,1,0,4,0,1,0,1350
8972,0,0,0,1,0,74,3,1,1,3,0,1,0,1350
3050,0,0,1,0,0,30,1,1,0,3,0,1,0,1350
3700,0,1,0,0,0,40,1,1,0,9,0,1,0,1350
5131,0,1,0,0,0,48,2,1,0,1,0,1,0,1350
803,1,0,0,0,0,41,1,1,0,1,1,1,0,1350
941,1,0,0,0,0,73,1,1,0,2,0,1,0,1350
8933,0,1,0,0,0,50,1,2,0,1,1,1,0,1350
7842,1,0,0,0,0,34,1,1,1,1,1,1,0,1350
464,0,0,0,0,1,45,2,1,0,1,1,1,0,1350
1869,0,0,0,0,1,100,3,1,1,2,0,1,0,1350
1136,1,0,0,0,0,25,1,1,0,1,1,0,0,1350
1117,0,0,0,1,0,83,2,1,1,1,0,0,0,1350
9210,1,0,0,0,0,47,2,1,1,1,0,1,0,1350
4721,0,0,1,0,0,60,1,1,0,1,0,1,0,1350
5736,1,0,0,0,0,40,1,1,0,1,1,0,0,1350
3072,0,1,0,0,0,40,1,1,0,5,0,1,0,1350
2041,0,0,0,0,1,73,2,1,2,1,0,1,0,1350
9945,0,1,0,0,0,52,2,1,1,4,0,0,0,1350
4779,0,0,0,0,1,80,1,1,0,11,0,1,0,1350
1644,0,1,0,0,0,35,2,1,0,1,0,0,1,1350
6665,0,0,1,0,0,55,2,1,1,3,0,1,0,1350
440,0,1,0,0,0,52,1,1,0,1,1,1,0,1350
5647,0,0,1,0,0,60,1,1,0,1,0,1,0,1350
9847,0,1,0,0,0,60,2,1,1,3,0,1,0,1355
1174,0,0,1,0,0,30,1,1,0,8,0,1,0,1356
6178,0,0,0,0,1,24,1,1,1,7,0,0,0,1357
7990,0,1,0,0,0,27,1,1,0,8,0,0,1,1360
7100,0,0,0,1,0,55,1,1,1,3,0,0,0,1360
1188,0,0,0,0,1,98,3,2,2,3,0,1,0,1360
8036,0,0,0,1,0,64,2,1,1,10,0,1,0,1360
5303,0,0,1,0,0,25,1,1,0,2,0,1,1,1362
5757,0,0,0,0,1,75,3,1,1,4,0,1,0,1363
3084,1,0,0,0,0,52,2,1,0,1,1,1,0,1365
2327,0,0,0,1,0,66,2,1,1,1,1,1,0,1365
5478,0,0,1,0,0,32,1,1,1,5,0,0,0,1365
2095,1,0,0,0,0,45,1,1,0,22,0,0,0,1365
3802,0,1,0,0,0,58,1,1,0,8,0,1,0,1367
6140,0,1,0,0,0,50,2,1,1,5,0,1,0,1368
6251,0,0,1,0,0,46,2,1,0,9,0,0,0,1370
8498,0,0,0,0,1,52,2,1,1,6,0,1,0,1370
991,0,1,0,0,0,49,2,1,1,1,1,1,0,1370
1772,0,0,0,1,0,54,1,1,1,6,0,0,0,1370
643,1,0,0,0,0,49,2,1,1,1,1,1,0,1370
5154,0,0,0,1,0,57,2,1,1,1,0,1,1,1370
2248,0,0,1,0,0,22,1,1,0,2,0,0,0,1372
7686,0,0,0,1,0,48,2,1,1,3,0,1,0,1373
1252,0,0,0,1,0,48,2,1,1,3,0,1,0,1373
504,0,0,0,1,0,74,3,1,1,4,0,1,0,1374
8324,0,0,0,0,1,70,3,1,1,3,0,1,0,1375
7838,0,0,0,1,0,44,1,1,1,2,0,1,0,1375
3371,0,1,0,0,0,46,1,1,1,3,0,1,0,1379
5715,1,0,0,0,0,78,2,1,1,1,0,1,0,1380
901,0,1,0,0,0,72,2,1,0,1,0,1,0,1380
7811,1,0,0,0,0,55,2,1,1,1,1,1,0,1381
3,0,1,0,0,0,51,2,1,0,2,0,1,0,1382
9187,1,0,0,0,0,45,2,1,1,4,0,1,0,1384
2626,0,1,0,0,0,65,2,1,0,1,0,1,0,1385
844,1,0,0,0,0,44,2,1,0,1,0,1,0,1385
7017,0,1,0,0,0,55,1,1,1,6,0,1,0,1385
6502,0,0,0,0,1,45,1,1,0,9,0,1,0,1385
9375,0,0,1,0,0,55,1,1,0,1,0,1,0,1385
7241,0,0,0,1,0,72,2,1,0,2,0,0,0,1386
2794,1,0,0,0,0,86,2,1,0,1,1,1,0,1387
10571,0,1,0,0,0,45,1,1,1,3,0,1,0,1387
3632,0,1,0,0,0,50,1,1,0,1,0,1,0,1387
9056,0,1,0,0,0,40,1,1,1,10,0,1,1,1390
4628,0,0,0,1,0,66,2,1,1,1,1,1,1,1390
4469,0,0,1,0,0,131,2,1,0,6,0,1,0,1390
2774,0,0,1,0,0,47,1,1,1,5,0,1,0,1390
2541,0,0,0,0,1,75,3,2,1,1,0,1,0,1390
7937,0,1,0,0,0,38,1,1,0,11,0,0,0,1390
8321,0,0,1,0,0,30,1,1,0,19,0,1,0,1390
7000,0,0,0,0,1,70,2,1,1,1,0,1,0,1390
1936,0,0,1,0,0,58,2,1,1,10,0,1,0,1394
9498,0,0,1,0,0,40,1,1,0,1,0,1,0,1395
10641,0,0,0,0,1,58,2,2,1,5,0,1,0,1399
5034,0,0,0,0,1,58,2,2,1,5,0,1,0,1399
1135,0,0,0,1,0,64,2,1,1,2,0,1,0,1399
1274,0,0,1,0,0,90,2,1,0,2,0,1,0,1400
7261,1,0,0,0,0,50,1,1,0,1,1,1,0,1400
5427,1,0,0,0,0,70,2,1,1,1,0,1,0,1400
10001,0,0,0,0,1,50,2,1,1,1,0,1,0,1400
10173,0,1,0,0,0,68,2,1,1,5,0,1,0,1400
5739,0,1,0,0,0,48,2,1,1,3,0,1,0,1400
3163,0,1,0,0,0,84,2,1,0,3,0,1,0,1400
10691,1,0,0,0,0,80,2,1,0,1,1,1,0,1400
