,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
10164,0,0,1,0,0,15,1,1,0,4,0,0,0,908
587,1,0,0,0,0,20,1,1,0,1,0,1,1,2060
10089,1,0,0,0,0,68,2,2,1,18,0,1,0,4040
1310,0,0,1,0,0,84,3,2,1,6,0,1,0,2659
2550,1,0,0,0,0,70,2,1,1,6,0,1,0,2650
7835,0,0,1,0,0,439,13,4,3,1,1,1,0,15000
455,0,1,0,0,0,38,1,1,0,2,0,1,0,990
1137,1,0,0,0,0,30,1,1,1,6,0,1,0,3901
2901,0,1,0,0,0,425,4,4,0,1,1,1,0,15000
7439,1,0,0,0,0,240,3,5,6,1,1,1,0,4900
3285,1,0,0,0,0,46,2,1,0,5,0,1,0,1200
6950,1,0,0,0,0,50,1,1,1,1,1,1,0,1750
8523,1,0,0,0,0,297,4,4,6,1,1,1,0,3000
45,1,0,0,0,0,40,1,1,1,10,0,1,1,3807
3051,0,1,0,0,0,30,1,1,0,1,0,1,1,1080
4016,1,0,0,0,0,556,4,5,7,1,1,1,0,7000
959,1,0,0,0,0,40,1,1,1,1,1,0,0,972
8462,1,0,0,0,0,120,3,2,1,1,1,1,0,1850
3523,1,0,0,0,0,300,2,3,2,8,0,0,1,8120
8862,0,0,0,0,1,55,2,1,1,4,0,1,0,790
9026,0,1,0,0,0,55,1,1,1,14,0,0,1,3660
1484,1,0,0,0,0,65,2,1,0,24,0,1,1,6650
8197,0,0,0,0,1,55,2,1,1,1,0,1,0,1040
2744,1,0,0,0,0,180,3,2,2,2,0,1,0,9500
4899,0,0,1,0,0,320,3,4,1,11,0,0,0,8000
2521,0,1,0,0,0,318,4,3,0,1,1,1,0,19000
2427,0,0,0,1,0,42,2,1,1,4,0,1,0,1211
688,0,1,0,0,0,105,3,2,2,3,0,1,1,3260
2628,0,0,0,0,1,103,2,2,2,1,0,0,0,1600
1074,0,0,0,0,1,280,4,4,3,8,0,1,1,11850
6262,1,0,0,0,0,141,4,3,2,3,0,1,0,5510
8026,1,0,0,0,0,75,3,2,1,10,0,1,0,4900
10136,0,1,0,0,0,100,2,1,1,3,0,1,1,3890
7164,0,0,0,0,1,52,2,1,1,3,0,1,0,1160
9570,1,0,0,0,0,39,1,1,1,1,0,1,1,3644
6187,0,0,0,0,1,23,1,1,1,7,0,1,0,1444
7982,1,0,0,0,0,55,2,1,1,2,0,1,0,1280
9169,1,0,0,0,0,23,1,1,0,25,0,1,0,2549
471,1,0,0,0,0,280,4,3,6,1,1,1,1,12500
2715,0,0,1,0,0,20,1,1,0,11,0,0,1,1650
897,1,0,0,0,0,113,2,1,1,5,0,1,0,4000
5403,1,0,0,0,0,300,3,3,2,11,0,1,1,10250
7603,1,0,0,0,0,40,1,1,1,1,0,0,1,2700
6572,1,0,0,0,0,40,1,1,0,8,0,0,1,2605
968,1,0,0,0,0,40,1,1,1,7,0,1,0,2850
10041,0,0,1,0,0,126,3,2,1,6,0,1,0,3455
3023,0,0,0,1,0,76,2,1,0,1,0,1,0,1000
10446,1,0,0,0,0,215,3,1,3,1,1,1,0,7000
9236,1,0,0,0,0,200,4,5,3,3,0,1,1,5350
9869,1,0,0,0,0,210,4,4,3,1,1,1,1,4700
5574,0,0,1,0,0,35,1,1,0,6,0,1,0,1480
9237,1,0,0,0,0,80,2,2,2,1,1,1,0,1900
8719,1,0,0,0,0,580,6,6,8,1,1,1,0,10000
4242,1,0,0,0,0,22,1,1,0,1,1,0,0,750
1111,0,0,0,0,1,20,1,1,0,7,0,1,0,1470
855,1,0,0,0,0,70,2,1,0,1,1,1,0,2300
10532,0,0,0,0,1,400,6,4,0,1,1,1,0,15000
6299,1,0,0,0,0,30,1,1,1,10,0,1,1,2424
10311,0,0,0,0,1,300,4,3,4,1,1,1,0,7500
2911,1,0,0,0,0,110,2,3,3,1,0,0,0,3490
2886,0,0,1,0,0,80,2,3,1,15,0,1,1,3702
3584,1,0,0,0,0,88,2,2,1,1,0,1,0,8500
4133,1,0,0,0,0,150,3,2,1,1,1,1,0,4500
5397,0,1,0,0,0,90,4,2,0,1,1,0,0,1700
8358,1,0,0,0,0,350,3,4,5,1,1,1,0,5500
7589,0,0,1,0,0,30,1,1,0,1,1,0,0,1300
9761,0,1,0,0,0,30,1,1,1,1,0,0,1,1330
3407,0,0,0,0,1,300,3,2,2,1,1,1,0,2500
7772,1,0,0,0,0,200,3,3,2,7,0,1,0,7000
10583,1,0,0,0,0,431,3,3,2,8,0,0,1,21200
4321,1,0,0,0,0,102,3,3,0,7,0,1,0,4770
9698,1,0,0,0,0,35,1,1,1,5,0,0,1,3734
1285,0,1,0,0,0,350,3,4,4,1,1,0,0,3500
8762,1,0,0,0,0,72,2,2,1,1,0,1,1,3466
8021,0,0,1,0,0,140,3,2,1,7,0,1,0,5600
771,1,0,0,0,0,158,4,4,3,4,0,1,1,5490
1997,1,0,0,0,0,80,3,2,1,6,0,1,0,2640
8406,1,0,0,0,0,195,3,4,3,1,1,1,0,8500
10389,0,0,1,0,0,98,3,2,0,5,0,1,0,4354
8272,0,0,0,1,0,284,3,5,6,1,1,1,0,5650
7827,1,0,0,0,0,89,3,2,1,14,0,1,0,2560
1071,1,0,0,0,0,62,3,2,1,6,0,0,1,6350
7047,1,0,0,0,0,110,3,2,2,14,0,0,1,7350
5393,0,0,0,1,0,67,3,1,1,9,0,1,0,1647
6011,0,0,0,0,1,47,2,1,1,4,0,0,0,1550
10032,1,0,0,0,0,335,4,5,5,7,0,1,0,9913
3592,1,0,0,0,0,170,3,3,0,10,0,1,0,9400
4151,0,0,0,0,1,233,3,3,0,13,0,1,0,2470
2317,1,0,0,0,0,90,3,2,2,10,0,1,0,2450
2498,0,0,0,0,1,22,1,1,1,1,0,0,1,1500
3681,0,1,0,0,0,56,2,2,1,3,0,1,0,1850
3961,1,0,0,0,0,98,2,3,3,13,0,0,0,4950
10239,1,0,0,0,0,46,1,1,1,7,0,1,0,2850
6134,1,0,0,0,0,300,3,3,2,1,1,1,0,10500
6183,0,1,0,0,0,90,2,1,0,1,0,1,0,1653
9802,1,0,0,0,0,104,3,3,2,3,0,0,1,9915
1615,0,0,0,0,1,160,3,2,3,4,0,0,0,3960
9739,1,0,0,0,0,44,1,1,1,6,0,0,0,3608
1013,0,0,0,1,0,78,3,2,1,15,0,1,0,2477
10460,1,0,0,0,0,152,3,3,1,5,0,0,1,6378
2569,0,0,0,0,1,241,5,4,3,1,1,1,0,5200
306,1,0,0,0,0,720,4,6,5,1,1,1,1,12750
1087,0,0,1,0,0,90,2,2,2,3,0,1,1,5950
3151,1,0,0,0,0,200,3,4,1,8,0,0,1,8200
220,0,1,0,0,0,46,1,1,0,4,0,1,0,1040
1796,1,0,0,0,0,162,3,4,0,1,1,1,0,3200
858,1,0,0,0,0,30,1,1,1,5,0,0,0,2910
7546,1,0,0,0,0,36,1,1,0,6,0,1,0,1900
654,1,0,0,0,0,1600,6,6,6,1,1,1,1,7600
7449,1,0,0,0,0,450,3,2,0,1,1,1,0,5800
10482,1,0,0,0,0,40,1,1,1,1,0,1,0,1902
3657,0,0,0,1,0,74,2,2,2,9,0,1,1,5420
2354,0,0,0,0,1,450,4,4,5,10,0,0,0,15700
8647,0,1,0,0,0,47,1,1,1,3,0,0,1,2600
2707,1,0,0,0,0,180,3,3,4,27,0,1,0,8300
623,0,0,1,0,0,100,3,2,1,4,0,1,0,7350
3176,0,0,0,1,0,75,2,1,2,1,0,1,0,1635
7327,0,1,0,0,0,40,1,1,0,4,0,0,0,1500
7606,1,0,0,0,0,800,5,4,6,1,1,1,1,12000
2751,0,1,0,0,0,122,3,3,2,2,0,1,0,3100
9649,0,0,1,0,0,80,2,1,0,3,0,0,0,1550
9844,1,0,0,0,0,49,1,1,1,5,0,1,0,2190
9537,0,0,1,0,0,100,3,2,0,3,0,0,1,4150
1065,0,0,0,1,0,308,4,3,4,1,1,1,0,3900
4139,0,0,0,0,1,999,6,6,6,1,1,1,1,10800
10535,1,0,0,0,0,121,3,3,2,1,1,1,0,3750
10352,0,0,0,1,0,109,4,3,2,6,0,0,0,3190
4207,0,1,0,0,0,180,3,2,2,1,1,1,0,5048
1388,1,0,0,0,0,22,1,1,0,25,0,1,0,2672
5778,0,0,0,0,1,300,2,4,3,7,0,1,1,6300
7461,0,1,0,0,0,63,2,1,0,3,0,1,1,1600
1868,0,0,1,0,0,60,2,1,0,1,1,0,0,1200
5238,0,0,1,0,0,36,1,1,0,4,0,1,0,1735
621,0,0,0,0,1,29,1,1,0,1,0,1,0,1100
2529,1,0,0,0,0,70,1,2,0,2,0,1,0,2485
4486,0,0,0,1,0,62,2,2,2,7,0,1,0,2500
98,0,1,0,0,0,70,3,2,1,4,0,1,0,2990
7533,0,0,0,1,0,308,3,3,4,1,1,1,0,4700
10644,0,0,0,0,1,65,2,1,1,1,0,1,0,1300
3765,1,0,0,0,0,97,3,2,2,2,0,1,0,2700
8896,1,0,0,0,0,82,1,2,1,1,0,0,1,12000
5378,0,0,0,1,0,130,3,2,6,1,1,1,0,2200
7388,0,1,0,0,0,80,2,2,1,6,0,1,0,3880
1467,0,0,0,0,1,420,6,4,0,5,0,1,0,4427
4507,0,0,0,1,0,55,2,1,1,1,0,1,0,1747
6343,0,1,0,0,0,54,1,1,0,2,0,1,0,1400
1007,1,0,0,0,0,42,1,1,0,1,1,0,0,1600
10019,0,0,1,0,0,60,2,1,0,2,0,1,0,1800
8592,1,0,0,0,0,150,2,2,1,1,1,1,0,2954
9636,0,0,1,0,0,80,2,1,1,3,0,1,1,10500
2347,1,0,0,0,0,420,4,6,4,10,0,1,0,17700
8327,0,1,0,0,0,339,3,5,4,11,0,1,1,17000
10410,1,0,0,0,0,500,4,4,8,12,0,1,1,20000
7990,0,1,0,0,0,27,1,1,0,8,0,0,1,1360
9891,1,0,0,0,0,115,3,1,2,5,0,1,0,5245
2383,1,0,0,0,0,34,1,1,1,9,0,0,0,2500
5642,1,0,0,0,0,20,1,1,0,1,1,1,1,2402
9467,1,0,0,0,0,25,1,1,0,2,0,0,0,780
4919,1,0,0,0,0,225,4,3,2,1,1,1,1,4400
3422,1,0,0,0,0,28,1,1,0,1,1,1,0,1300
989,1,0,0,0,0,85,2,1,1,1,0,1,0,2800
6086,0,0,0,0,1,48,2,1,1,2,0,1,0,1570
7277,0,0,1,0,0,80,2,2,1,7,0,1,1,8985
662,0,1,0,0,0,44,1,2,0,3,0,1,0,1490
3933,0,0,0,0,1,50,2,1,1,5,0,1,0,1029
7358,0,0,0,0,1,42,1,1,1,15,0,0,1,3100
7651,0,0,1,0,0,280,3,3,3,6,0,1,0,6500
7375,1,0,0,0,0,311,4,4,4,7,0,1,1,17100
1008,0,0,0,1,0,55,1,1,1,2,0,1,0,1195
2284,0,0,0,1,0,71,2,1,1,7,0,1,0,1647
10488,0,0,0,0,1,350,3,2,6,1,1,1,0,3800
1400,1,0,0,0,0,40,1,1,0,1,0,1,1,2440
5996,1,0,0,0,0,50,2,1,1,7,0,0,0,1847
6138,1,0,0,0,0,139,4,4,8,1,1,1,0,3500
5950,1,0,0,0,0,75,1,2,2,19,0,1,0,3592
1434,0,0,1,0,0,76,2,1,1,3,0,1,0,4103
7950,0,0,0,0,1,100,3,1,2,2,0,1,0,1700
25,1,0,0,0,0,49,1,1,1,10,0,1,0,3980
3691,1,0,0,0,0,63,2,2,1,11,0,0,0,3253
6658,1,0,0,0,0,320,3,5,0,10,0,0,0,10778
899,1,0,0,0,0,131,3,2,2,1,0,1,0,3297
2624,0,0,0,0,1,544,4,3,7,1,1,1,0,3200
4888,1,0,0,0,0,450,4,5,6,4,0,1,0,16500
1876,1,0,0,0,0,70,2,1,0,1,1,1,0,1300
10231,1,0,0,0,0,100,2,4,1,1,1,1,0,3880
5008,1,0,0,0,0,178,2,3,4,1,0,0,0,5645
970,1,0,0,0,0,340,3,4,3,1,1,1,1,9800
6854,0,0,1,0,0,120,3,2,0,5,0,1,1,2780
10156,1,0,0,0,0,60,2,1,1,7,0,1,0,1690
7897,1,0,0,0,0,92,3,3,1,3,0,1,1,5000
6930,0,0,0,0,1,70,2,1,1,2,0,1,0,1090
1063,0,0,0,0,1,166,2,2,2,6,0,0,0,2400
1798,1,0,0,0,0,40,1,1,0,1,0,0,0,1950
3863,0,0,1,0,0,625,5,3,2,1,1,1,0,15000
5206,0,0,0,1,0,82,2,1,1,1,0,1,0,900
349,1,0,0,0,0,250,3,4,3,1,1,0,0,3740
5467,0,1,0,0,0,40,1,1,0,20,0,1,0,1025
9989,0,0,0,1,0,295,7,6,4,1,1,0,1,6200
766,1,0,0,0,0,240,3,4,3,9,0,1,0,7900
9281,0,0,1,0,0,42,1,1,0,4,0,1,1,2380
1192,1,0,0,0,0,100,3,2,1,6,0,1,0,5284
8256,0,0,0,0,1,174,3,1,0,1,1,0,0,5500
7602,1,0,0,0,0,60,2,1,0,1,1,1,0,1080
9763,1,0,0,0,0,340,4,6,4,6,0,1,0,15100
10112,1,0,0,0,0,50,2,1,0,3,0,1,1,1821
1420,1,0,0,0,0,90,2,2,1,1,1,0,0,4500
7237,1,0,0,0,0,128,3,4,2,8,0,0,1,6337
6245,0,0,1,0,0,30,1,1,0,6,0,0,0,1200
10466,0,0,0,1,0,197,3,4,4,8,0,1,0,10700
6545,1,0,0,0,0,220,3,4,2,1,1,0,0,3500
1211,1,0,0,0,0,53,2,2,1,7,0,1,0,2800
253,1,0,0,0,0,90,3,2,2,6,0,0,0,2910
9914,1,0,0,0,0,800,4,2,6,1,1,1,1,15000
3222,1,0,0,0,0,41,1,1,1,10,0,0,0,4400
5652,1,0,0,0,0,150,2,2,2,1,1,1,0,6000
8549,1,0,0,0,0,100,3,1,0,5,0,1,0,2517
3159,1,0,0,0,0,65,2,1,0,2,0,1,0,2105
613,0,0,1,0,0,60,2,2,1,2,0,0,0,1842
281,0,0,1,0,0,36,1,1,0,5,0,1,0,1480
6139,0,0,1,0,0,210,4,5,2,2,0,1,0,10300
996,1,0,0,0,0,150,3,5,3,2,0,1,1,11990
5104,1,0,0,0,0,94,1,2,2,2,0,0,1,14356
5512,1,0,0,0,0,110,3,2,1,1,0,1,0,5630
1840,1,0,0,0,0,600,5,7,5,1,1,1,0,5200
7727,0,0,0,0,1,60,2,1,0,1,1,0,0,1150
9535,1,0,0,0,0,85,2,1,1,1,0,1,0,2000
1057,0,1,0,0,0,50,2,1,1,4,0,1,0,1790
2641,1,0,0,0,0,150,3,4,4,14,0,1,0,9001
10043,1,0,0,0,0,250,3,4,4,1,1,1,0,8000
1131,1,0,0,0,0,24,1,1,0,1,1,0,0,870
1962,0,1,0,0,0,50,2,1,1,3,0,1,0,1126
1322,1,0,0,0,0,100,3,2,2,7,0,0,0,4900
8070,0,0,0,1,0,30,1,1,0,15,0,1,0,780
3326,1,0,0,0,0,95,3,2,2,14,0,1,1,5500
1273,0,0,0,1,0,180,4,3,2,1,1,1,0,5398
7251,1,0,0,0,0,240,3,3,4,22,0,1,0,15538
2938,0,0,1,0,0,65,2,1,1,16,0,1,0,1560
5564,0,1,0,0,0,132,6,4,2,18,0,1,0,4200
2137,1,0,0,0,0,330,5,6,2,11,0,1,0,9750
7841,1,0,0,0,0,136,3,2,2,9,0,0,0,8468
1820,1,0,0,0,0,360,4,4,2,4,0,1,0,14390
4181,0,1,0,0,0,79,2,2,1,2,0,1,1,3600
4539,0,0,0,0,1,224,4,4,4,1,0,1,1,10785
10691,1,0,0,0,0,80,2,1,0,1,1,1,0,1400
3319,0,1,0,0,0,88,3,2,0,2,0,1,0,2178
1489,1,0,0,0,0,288,3,2,2,1,1,1,0,3700
4,1,0,0,0,0,25,1,1,0,1,0,0,0,800
4327,0,1,0,0,0,59,2,1,0,1,0,1,0,1130
10406,1,0,0,0,0,60,1,2,0,1,1,0,0,1600
6005,1,0,0,0,0,35,1,1,1,1,0,0,1,3832
1927,1,0,0,0,0,319,4,6,5,16,0,0,0,15050
7527,1,0,0,0,0,100,2,2,0,1,1,1,0,2500
10197,1,0,0,0,0,120,3,4,3,13,0,1,0,6950
6872,0,0,0,1,0,40,1,1,1,2,0,0,0,2300
791,1,0,0,0,0,162,3,3,2,4,0,1,0,8756
6432,0,0,1,0,0,156,4,3,2,4,0,1,0,5250
601,0,0,0,1,0,41,2,1,1,5,0,0,0,1441
5361,0,0,1,0,0,94,3,2,1,25,0,1,0,5033
9958,1,0,0,0,0,35,1,1,1,1,1,1,0,1500
1274,0,0,1,0,0,90,2,1,0,2,0,1,0,1400
8777,1,0,0,0,0,400,3,2,3,1,1,1,0,5500
5673,0,0,0,0,1,76,3,2,1,3,0,1,0,1775
4991,0,0,0,0,1,230,4,4,5,13,0,1,0,10000
4862,1,0,0,0,0,61,2,2,1,1,0,1,0,2885
1835,0,0,1,0,0,70,2,2,0,5,0,1,1,2940
2257,0,0,0,1,0,48,1,1,1,4,0,1,1,1990
6556,0,1,0,0,0,37,1,1,0,2,0,1,0,1830
6665,0,0,1,0,0,55,2,1,1,3,0,1,0,1350
6826,1,0,0,0,0,200,4,3,2,10,0,1,1,6900
6605,1,0,0,0,0,180,3,5,3,3,0,1,0,11000
3879,0,0,1,0,0,150,3,3,1,5,0,1,0,5732
469,0,0,1,0,0,36,1,1,0,10,0,1,0,1820
7587,0,0,0,0,1,256,4,3,2,1,1,1,0,11000
9464,0,0,0,1,0,100,3,2,8,1,1,1,0,2000
9912,1,0,0,0,0,47,1,1,0,2,0,1,0,1688
3289,1,0,0,0,0,340,2,4,3,14,0,1,0,19900
5894,1,0,0,0,0,147,3,3,3,13,0,1,0,4757
6699,0,0,1,0,0,70,2,2,1,1,1,1,0,2100
138,0,0,1,0,0,140,3,3,1,24,0,0,0,2270
9298,0,0,0,0,1,75,3,2,1,5,0,1,0,1767
6023,1,0,0,0,0,90,2,2,0,3,0,1,0,5800
8075,0,0,1,0,0,15,1,1,0,1,1,1,0,750
9715,0,0,1,0,0,56,2,2,0,1,0,0,1,3110
9619,0,0,0,0,1,50,3,1,1,4,0,1,0,1460
10081,1,0,0,0,0,260,4,5,4,9,0,1,1,5314
10247,0,0,1,0,0,75,2,1,0,10,0,0,0,2450
2544,0,1,0,0,0,55,2,1,0,1,0,0,0,1685
9641,1,0,0,0,0,23,1,1,1,26,0,1,0,2772
1385,1,0,0,0,0,60,2,1,1,6,0,1,0,3360
5113,1,0,0,0,0,390,3,3,2,1,1,1,1,7500
5770,1,0,0,0,0,57,1,1,0,10,0,1,1,6300
5252,0,0,0,1,0,63,2,1,1,1,1,0,0,2102
1721,1,0,0,0,0,23,1,1,1,26,0,1,0,2772
8570,0,1,0,0,0,320,3,4,4,1,1,1,0,4950
7492,1,0,0,0,0,97,3,2,2,14,0,1,0,3300
3874,1,0,0,0,0,100,3,1,1,2,0,1,0,4350
595,1,0,0,0,0,900,3,5,8,1,1,1,0,8000
868,0,0,1,0,0,95,3,3,0,5,0,1,0,2749
4214,0,0,1,0,0,80,2,2,1,2,0,1,1,3999
2976,1,0,0,0,0,42,1,1,1,9,0,1,0,2825
10660,1,0,0,0,0,52,2,1,1,1,0,1,0,1340
7849,0,0,0,0,1,180,3,2,2,2,0,1,0,3802
2305,0,0,1,0,0,106,2,2,1,2,0,1,0,3750
6404,0,0,1,0,0,70,2,1,0,2,0,1,1,2250
10070,1,0,0,0,0,320,4,5,3,1,1,1,0,5000
6265,1,0,0,0,0,70,3,1,1,2,0,1,0,1670
454,0,1,0,0,0,70,2,2,1,6,0,1,0,2340
10343,1,0,0,0,0,45,1,1,1,12,0,0,0,4288
1822,1,0,0,0,0,35,1,1,0,1,1,1,0,1100
9341,0,0,1,0,0,75,2,2,0,2,0,1,0,2991
342,0,1,0,0,0,48,1,1,0,4,0,1,0,900
9789,1,0,0,0,0,50,1,1,0,1,1,0,0,750
9898,1,0,0,0,0,19,1,1,0,1,1,0,0,1200
3698,0,0,1,0,0,300,4,4,1,1,1,1,0,3400
8565,1,0,0,0,0,310,4,4,4,21,0,1,0,18700
850,1,0,0,0,0,110,2,1,1,1,1,1,0,1500
10274,1,0,0,0,0,129,3,4,2,3,0,1,0,6372
6191,0,0,0,1,0,55,1,1,0,5,0,1,0,973
8321,0,0,1,0,0,30,1,1,0,19,0,1,0,1390
5891,0,1,0,0,0,274,3,2,2,1,0,1,0,2800
6405,1,0,0,0,0,16,1,1,0,2,0,1,0,2700
7098,1,0,0,0,0,265,3,3,2,1,1,1,1,8712
1961,1,0,0,0,0,62,3,2,1,5,0,1,0,2887
8147,0,0,0,0,1,300,3,3,4,1,1,1,0,3500
5323,0,1,0,0,0,45,1,1,1,13,0,1,1,2950
5904,0,0,0,1,0,163,3,5,3,20,0,1,0,11250
1609,1,0,0,0,0,49,1,1,0,12,0,0,1,4243
5288,1,0,0,0,0,500,4,8,4,1,1,1,1,14000
6533,1,0,0,0,0,128,4,5,1,1,1,1,0,6800
714,0,1,0,0,0,85,3,2,2,9,0,0,1,4240
3053,0,1,0,0,0,80,3,1,1,8,0,1,0,2100
8310,1,0,0,0,0,50,1,1,1,1,1,1,0,1100
6528,1,0,0,0,0,165,3,4,3,7,0,1,0,6200
9312,0,1,0,0,0,87,3,3,2,5,0,1,0,5300
10026,0,0,0,0,1,55,1,1,0,1,1,0,0,1020
4375,1,0,0,0,0,50,2,1,1,14,0,0,0,2350
4811,1,0,0,0,0,84,2,2,1,1,1,1,0,2000
8118,1,0,0,0,0,100,3,1,0,1,0,1,0,2200
8040,1,0,0,0,0,140,3,4,2,2,0,1,0,3900
6544,0,0,0,1,0,256,4,5,4,8,0,1,0,6900
708,1,0,0,0,0,73,2,1,1,2,0,1,0,1980
6477,1,0,0,0,0,178,3,3,4,12,0,0,1,17180
3924,0,0,0,0,1,230,4,4,4,4,0,1,0,8260
1746,1,0,0,0,0,378,4,4,8,1,1,1,1,10000
1271,0,0,1,0,0,45,1,1,0,5,0,0,1,3200
57,0,0,0,1,0,93,2,3,2,9,0,1,0,6163
6140,0,1,0,0,0,50,2,1,1,5,0,1,0,1368
2313,1,0,0,0,0,55,3,1,1,3,0,1,0,1758
3411,0,1,0,0,0,83,2,2,1,5,0,1,0,1850
8292,0,0,0,1,0,85,3,2,2,9,0,1,0,3825
3365,1,0,0,0,0,400,4,5,3,1,1,1,0,15000
241,0,0,0,0,1,570,5,6,7,1,1,1,1,8330
4262,0,1,0,0,0,50,1,1,0,7,0,1,1,1500
1680,1,0,0,0,0,280,3,3,2,9,0,1,1,8650
5376,1,0,0,0,0,200,3,4,2,1,1,1,0,2500
7105,1,0,0,0,0,35,1,1,0,7,0,1,0,1600
7510,0,0,0,1,0,73,3,2,2,5,0,1,1,2762
5102,1,0,0,0,0,60,2,2,1,21,0,1,1,7150
1865,0,0,1,0,0,81,2,2,1,8,0,1,1,4115
8835,1,0,0,0,0,55,2,2,2,3,0,1,0,2781
7045,1,0,0,0,0,29,1,1,0,18,0,1,0,2598
1758,1,0,0,0,0,260,4,4,3,11,0,0,0,18500
7852,0,1,0,0,0,27,1,1,0,1,0,1,0,1060
9964,0,0,1,0,0,29,1,1,0,2,0,1,1,1907
5254,1,0,0,0,0,90,3,2,2,11,0,0,0,8160
4886,0,0,1,0,0,43,1,1,0,7,0,1,0,1401
4929,1,0,0,0,0,72,3,1,1,2,0,1,0,2061
1152,1,0,0,0,0,101,3,2,2,6,0,0,0,6455
5848,1,0,0,0,0,57,2,2,1,8,0,1,0,1615
134,0,1,0,0,0,62,2,2,1,9,0,1,0,2150
2902,0,1,0,0,0,70,2,1,1,3,0,1,1,2250
8807,0,0,1,0,0,120,2,3,1,9,0,1,0,3864
4441,1,0,0,0,0,281,4,4,8,1,1,1,1,10000
2013,1,0,0,0,0,60,2,1,1,8,0,1,0,1860
4605,0,0,0,1,0,73,3,2,1,9,0,1,0,2235
8345,0,1,0,0,0,68,1,2,1,4,0,1,1,3000
2483,1,0,0,0,0,40,1,1,0,1,0,1,0,1190
3732,1,0,0,0,0,160,4,2,2,12,0,1,1,6406
853,0,0,1,0,0,95,3,2,1,3,0,1,0,3561
9488,1,0,0,0,0,88,2,3,2,11,0,1,0,7815
1508,1,0,0,0,0,69,3,1,1,8,0,1,0,2000
7016,1,0,0,0,0,136,3,2,1,7,0,1,1,5780
7539,1,0,0,0,0,86,2,2,2,4,0,1,0,2572
8645,0,0,0,1,0,51,2,1,0,2,0,1,0,1251
2300,1,0,0,0,0,157,4,3,2,1,1,1,0,6608
8208,1,0,0,0,0,56,2,2,1,4,0,1,0,2500
6944,0,0,0,0,1,50,2,1,1,10,0,1,0,960
8109,1,0,0,0,0,65,2,1,1,3,0,1,0,3006
2851,1,0,0,0,0,70,3,1,2,1,0,0,1,4082
5747,1,0,0,0,0,160,3,3,2,1,1,1,0,2500
5989,1,0,0,0,0,98,2,2,2,29,0,1,0,9950
6673,0,0,0,0,1,300,4,4,3,13,0,1,1,16850
2357,1,0,0,0,0,60,2,2,1,8,0,1,0,2290
6255,1,0,0,0,0,40,1,1,1,11,0,0,0,2990
739,0,1,0,0,0,120,3,2,2,2,0,1,1,3675
9328,1,0,0,0,0,22,1,1,1,25,0,1,0,2671
9133,0,0,0,0,1,230,4,2,1,2,0,1,0,3150
8230,0,1,0,0,0,160,3,2,2,1,1,1,0,2100
9815,1,0,0,0,0,245,4,5,4,19,0,1,1,9863
10108,1,0,0,0,0,300,4,3,8,1,1,1,0,4500
3880,0,0,1,0,0,170,4,3,4,10,0,1,0,4226
2888,0,1,0,0,0,132,3,2,2,9,0,1,1,4350
6509,0,0,0,0,1,60,1,1,1,9,0,1,0,1670
6195,1,0,0,0,0,50,1,1,0,1,0,1,0,1900
7173,1,0,0,0,0,354,5,6,3,1,1,1,0,8850
2102,1,0,0,0,0,100,1,2,0,1,1,0,0,7420
3338,1,0,0,0,0,22,1,1,0,26,0,1,0,2484
4824,0,0,0,1,0,130,3,2,1,7,0,1,0,3500
7415,1,0,0,0,0,350,5,4,6,1,1,1,0,6000
391,1,0,0,0,0,150,3,2,0,1,0,0,0,3700
5858,1,0,0,0,0,184,4,3,3,2,0,1,1,5700
9797,1,0,0,0,0,200,2,5,2,2,0,0,1,17448
329,1,0,0,0,0,60,2,1,1,4,0,1,0,1878
4285,1,0,0,0,0,45,1,1,0,2,0,0,0,1400
8760,0,0,1,0,0,30,1,1,0,4,0,0,0,2057
8171,1,0,0,0,0,68,2,1,1,15,0,1,0,2800
6045,0,1,0,0,0,39,1,1,0,11,0,1,0,940
6719,1,0,0,0,0,50,1,1,0,1,1,1,0,690
4724,0,1,0,0,0,116,3,2,2,4,0,1,0,4070
5811,1,0,0,0,0,318,5,3,2,1,1,1,1,3840
7734,0,0,0,0,1,90,2,2,0,7,0,1,0,1586
213,0,0,1,0,0,70,2,2,1,7,0,1,1,2304
5914,1,0,0,0,0,280,3,4,4,14,0,0,1,15700
9274,1,0,0,0,0,65,2,2,2,6,0,1,0,2717
624,0,0,1,0,0,39,1,1,0,4,0,1,0,1059
9508,1,0,0,0,0,50,2,1,1,7,0,0,0,4200
2985,0,0,0,1,0,60,1,1,1,1,0,1,1,2365
10230,1,0,0,0,0,369,4,4,5,12,0,1,1,19074
8186,1,0,0,0,0,190,4,4,3,11,0,1,1,8680
2827,0,0,0,0,1,100,3,2,0,1,1,1,0,1550
3840,1,0,0,0,0,220,4,4,4,10,0,1,0,7700
6726,0,1,0,0,0,200,4,3,0,1,1,0,0,15000
3806,1,0,0,0,0,240,5,2,3,1,1,0,0,6500
10659,0,0,0,1,0,150,3,2,4,1,1,1,1,3500
10552,1,0,0,0,0,120,3,2,2,1,1,1,0,5000
5666,1,0,0,0,0,60,2,1,1,4,0,1,1,2389
7730,0,0,1,0,0,78,2,1,1,8,0,1,0,2274
